...1,sub_num,condition,session,repetition,peak_force,peak_force_pretest,peak_force_percent,mean_peak
1042,28,Varied,1,4,24.23985381,24.55568511,98.71381596,74.34488935
1043,28,Varied,1,6,21.84707647,24.55568511,88.96952527,74.34488935
1044,28,Varied,1,8,21.87812611,24.55568511,89.0959711,74.34488935
1045,28,Varied,1,10,19.72242425,24.55568511,80.31714104,74.34488935
1046,28,Varied,1,12,19.44472277,24.55568511,79.18623603,74.34488935
1047,28,Varied,1,14,20.11293508,24.55568511,81.90744827,74.34488935
1048,28,Varied,1,16,19.10771155,24.55568511,77.81379936,74.34488935
1049,28,Varied,1,18,16.80707886,24.55568511,68.44475642,74.34488935
1050,28,Varied,1,20,17.8352122,24.55568511,72.63170268,74.34488935
1051,28,Varied,1,22,16.83894956,24.55568511,68.57454592,74.34488935
1052,28,Varied,1,24,16.78939884,24.55568511,68.3727567,74.34488935
1053,28,Varied,1,26,16.08513148,24.55568511,65.5047147,74.34488935
1054,28,Varied,1,28,13.06227932,24.55568511,53.194522,74.34488935
1055,28,Varied,1,30,16.35091147,24.55568511,66.58707095,74.34488935
1056,28,Varied,1,32,14.39530526,24.55568511,58.62310578,74.34488935
1057,28,Varied,1,34,17.39779713,24.55568511,70.85038372,74.34488935
1058,28,Varied,1,36,15.68091832,24.55568511,63.85860646,74.34488935
1059,28,Varied,1,38,18.38330833,24.55568511,74.86375657,74.34488935
1060,28,Varied,1,40,16.56868542,24.55568511,67.4739285,74.34488935
1061,29,Fixed,1,2,22.36601058,21.11145551,105.9425323,91.27928758
1062,29,Fixed,1,4,19.72243106,21.11145551,93.42051781,91.27928758
1063,29,Fixed,1,6,20.20273959,21.11145551,95.69562635,91.27928758
1064,29,Fixed,1,8,20.43882334,21.11145551,96.81389959,91.27928758
1065,29,Fixed,1,10,18.24668194,21.11145551,86.43024127,91.27928758
1066,29,Fixed,1,12,20.63245396,21.11145551,97.73108228,91.27928758
1067,29,Fixed,1,14,18.91426086,21.11145551,89.59240565,91.27928758
1068,29,Fixed,1,16,18.64231906,21.11145551,88.30428129,91.27928758
1069,29,Fixed,1,18,19.51550865,21.11145551,92.44037503,91.27928758
1070,29,Fixed,1,20,19.97270775,21.11145551,94.60601963,91.27928758
1071,29,Fixed,1,22,17.18210019,21.11145551,81.38756789,91.27928758
1072,29,Fixed,1,24,18.28342884,21.11145551,86.60430271,91.27928758
1073,29,Fixed,1,26,19.26860579,21.11145551,91.27085424,91.27928758
1074,29,Fixed,1,28,19.12353895,21.11145551,90.58370671,91.27928758
1075,29,Fixed,1,30,18.92793142,21.11145551,89.65715988,91.27928758
1076,29,Fixed,1,32,17.78430872,21.11145551,84.24008808,91.27928758
1077,29,Fixed,1,34,19.09155127,21.11145551,90.4321886,91.27928758
1078,29,Fixed,1,36,19.33826164,21.11145551,91.60079762,91.27928758
1079,29,Fixed,1,38,17.63173707,21.11145551,83.51739207,91.27928758
1080,29,Fixed,1,40,20.12232314,21.11145551,95.31471256,91.27928758
1081,29,Varied,2,2,20.94818238,19.71224948,106.2698724,95.22103858
1082,29,Varied,2,4,18.33174765,19.71224948,92.99673116,95.22103858
1083,29,Varied,2,6,15.20648572,19.71224948,77.14231566,95.22103858
1084,29,Varied,2,8,20.52099733,19.71224948,104.1027679,95.22103858
1085,29,Varied,2,10,19.3715401,19.71224948,98.27158551,95.22103858
1086,29,Varied,2,12,19.94485689,19.71224948,101.1800145,95.22103858
1087,29,Varied,2,14,17.80843927,19.71224948,90.34199415,95.22103858
1088,29,Varied,2,16,18.43426691,19.71224948,93.51681011,95.22103858
1089,29,Varied,2,18,17.18274533,19.71224948,87.16785645,95.22103858
1090,29,Varied,2,20,17.84027656,19.71224948,90.50350434,95.22103858
1091,29,Varied,2,22,16.35125099,19.71224948,82.94969585,95.22103858
1092,29,Varied,2,24,17.4053346,19.71224948,88.29704911,95.22103858
1093,29,Varied,2,26,20.31727863,19.71224948,103.0693055,95.22103858
1094,29,Varied,2,28,19.74311572,19.71224948,100.1565841,95.22103858
1095,29,Varied,2,30,18.686201230000002,19.71224948,94.79486979,95.22103858
1096,29,Varied,2,32,19.7706715,19.71224948,100.2963742,95.22103858
1097,29,Varied,2,34,19.63509574,19.71224948,99.60860005,95.22103858
1098,29,Varied,2,36,17.41615028,19.71224948,88.35191693,95.22103858
1099,29,Varied,2,38,21.51264622,19.71224948,109.1333906,95.22103858
1100,29,Varied,2,40,18.97689056,19.71224948,96.26953324,95.22103858
1101,30,Fixed,2,2,19.76024694,20.85569392,94.74749204,95.98112632
1102,30,Fixed,2,4,20.95371642,20.85569392,100.4700036,95.98112632
1103,30,Fixed,2,6,20.394424,20.85569392,97.78827825,95.98112632
1104,30,Fixed,2,8,20.31439694,20.85569392,97.40456021,95.98112632
1105,30,Fixed,2,10,20.57934592,20.85569392,98.67495179,95.98112632
1106,30,Fixed,2,12,18.12125807,20.85569392,86.88878028,95.98112632
1107,30,Fixed,2,14,19.22382384,20.85569392,92.1754218,95.98112632
1108,30,Fixed,2,16,20.82388361,20.85569392,99.84747419,95.98112632
1109,30,Fixed,2,18,18.55659985,20.85569392,88.9761804,95.98112632
1110,30,Fixed,2,20,19.88502502,20.85569392,95.34578471,95.98112632
1111,30,Fixed,2,22,18.88131741,20.85569392,90.5331536,95.98112632
1112,30,Fixed,2,24,20.20373931,20.85569392,96.87397304,95.98112632
1113,30,Fixed,2,26,20.27184461,20.85569392,97.20052798,95.98112632
1114,30,Fixed,2,28,21.4508551,20.85569392,102.8537108,95.98112632
1115,30,Fixed,2,30,20.39365649,20.85569392,97.78459813,95.98112632
1116,30,Fixed,2,32,20.62782739,20.85569392,98.90741332,95.98112632
1117,30,Fixed,2,34,19.94984971,20.85569392,95.65660957,95.98112632
1118,30,Fixed,2,36,20.37740374,20.85569392,97.70666858,95.98112632
1119,30,Fixed,2,38,19.97854317,20.85569392,95.79419054,95.98112632
1120,30,Fixed,2,40,19.602841,20.85569392,93.99275359,95.98112632
1121,30,Varied,1,2,20.20877339,19.48640835,103.7070199,92.21923093
1122,30,Varied,1,4,20.0951448,19.48640835,103.1239028,92.21923093
1123,30,Varied,1,6,19.54981807,19.48640835,100.3254049,92.21923093
1124,30,Varied,1,8,18.10460512,19.48640835,92.908886999999993,92.21923093
1125,30,Varied,1,10,17.13620019,19.48640835,87.93924402,92.21923093
1126,30,Varied,1,12,16.61903412,19.48640835,85.28526048,92.21923093
1127,30,Varied,1,14,18.63953788,19.48640835,95.65404532,92.21923093
1128,30,Varied,1,16,18.24925796,19.48640835,93.65121386,92.21923093
1129,30,Varied,1,18,16.77282205,19.48640835,86.07446663,92.21923093
1130,30,Varied,1,20,18.4761716,19.48640835,94.8156852,92.21923093
1131,30,Varied,1,22,18.00773034,19.48640835,92.41174675,92.21923093
1132,30,Varied,1,24,17.46444326,19.48640835,89.62371592,92.21923093
1133,30,Varied,1,26,17.86202189,19.48640835,91.66400279,92.21923093
1134,30,Varied,1,28,18.66127613,19.48640835,95.76560133,92.21923093
1135,30,Varied,1,30,17.52534732,19.48640835,89.93626224,92.21923093
1136,30,Varied,1,32,18.3558862,19.48640835,94.19840673,92.21923093
1137,30,Varied,1,34,16.06550947,19.48640835,82.44469262,92.21923093
1138,30,Varied,1,36,16.57205825,19.48640835,85.04419057,92.21923093
1139,30,Varied,1,38,17.41273258,19.48640835,89.35834794,92.21923093
1140,30,Varied,1,40,17.62594775,19.48640835,90.45252173,92.21923093
1141,31,Fixed,1,2,27.44056147,31.06081751,88.34462087,88.33495655
1142,31,Fixed,1,4,24.70854336,31.06081751,79.54891513,88.33495655
1143,31,Fixed,1,6,21.94552602,31.06081751,70.653407670000007,88.33495655
1144,31,Fixed,1,8,28.14450343,31.06081751,90.61095518,88.33495655
1145,31,Fixed,1,10,23.71402954,31.06081751,76.34708756,88.33495655
1146,31,Fixed,1,12,30.5252302,31.06081751,98.27568187,88.33495655
1147,31,Fixed,1,14,31.11310629,31.06081751,100.1683432,88.33495655
1148,31,Fixed,1,16,25.89030448,31.06081751,83.35358356,88.33495655
1149,31,Fixed,1,18,29.2800647,31.06081751,94.26688364,88.33495655
1150,31,Fixed,1,20,25.65324783,31.06081751,82.590382,88.33495655
1151,31,Fixed,1,22,31.09176164,31.06081751,100.0996243,88.33495655
1152,31,Fixed,1,24,24.85784721,31.06081751,80.02959744,88.33495655
1153,31,Fixed,1,26,28.49783888,31.06081751,91.74851521,88.33495655
1154,31,Fixed,1,28,30.22620135,31.06081751,97.31296139,88.33495655
1155,31,Fixed,1,30,28.18410203,31.06081751,90.73844249,88.33495655
1156,31,Fixed,1,32,24.31853316,31.06081751,78.29328107,88.33495655
1157,31,Fixed,1,34,25.26764938,31.06081751,81.34895152,88.33495655
1158,31,Fixed,1,36,30.646479,31.06081751,98.66604119,88.33495655
1159,31,Fixed,1,38,28.38253282,31.06081751,91.37728849,88.33495655
1160,31,Fixed,1,40,28.86313023,31.06081751,92.92456718,88.33495655
1161,31,Varied,2,2,35.28107209,33.03254708,106.8069986,92.12428433
1162,31,Varied,2,4,31.41322733,33.03254708,95.09780534,92.12428433
1163,31,Varied,2,6,33.12923639,33.03254708,100.2927092,92.12428433
1164,31,Varied,2,8,32.87369928,33.03254708,99.51911731,92.12428433
1165,31,Varied,2,10,32.70956294,33.03254708,99.02222452,92.12428433
1166,31,Varied,2,12,30.29091772,33.03254708,91.7002181,92.12428433
1167,31,Varied,2,14,24.70365008,33.03254708,74.78578634,92.12428433
1168,31,Varied,2,16,30.52844149,33.03254708,92.41927789,92.12428433
1169,31,Varied,2,18,27.26661909,33.03254708,82.54470665,92.12428433
1170,31,Varied,2,20,29.80524133,33.03254708,90.22992157,92.12428433
1171,31,Varied,2,22,28.66914822,33.03254708,86.79060729,92.12428433
1172,31,Varied,2,24,36.9587321,33.03254708,111.8858077,92.12428433
1173,31,Varied,2,26,30.90806698,33.03254708,93.56852472,92.12428433
1174,31,Varied,2,28,28.98250268,33.03254708,87.73923066,92.12428433
1175,31,Varied,2,30,31.22191929,33.03254708,94.51865522,92.12428433
1176,31,Varied,2,32,26.40480804,33.03254708,79.93573119,92.12428433
1177,31,Varied,2,34,28.32460761,33.03254708,85.74757356,92.12428433
1178,31,Varied,2,36,28.73360906,33.03254708,86.9857507,92.12428433
1179,31,Varied,2,38,28.59790156,33.03254708,86.57492104,92.12428433
1180,31,Varied,2,40,31.81698869,33.03254708,96.3201191,92.12428433
1181,32,Fixed,2,2,22.8332002,15.65518086,145.8507597,119.11607360000001
1182,32,Fixed,2,4,19.06824304,15.65518086,121.8014868,119.11607360000001
1183,32,Fixed,2,6,19.59962674,15.65518086,125.1957861,119.11607360000001
1184,32,Fixed,2,8,21.24621923,15.65518086,135.713662,119.11607360000001
1185,32,Fixed,2,10,21.56060563,15.65518086,137.721856,119.11607360000001
1186,32,Fixed,2,12,19.64773978,15.65518086,125.5031159,119.11607360000001
1187,32,Fixed,2,14,20.23932007,15.65518086,129.2819308,119.11607360000001
1188,32,Fixed,2,16,19.3158546,15.65518086,123.3831457,119.11607360000001
1189,32,Fixed,2,18,21.19364813,15.65518086,135.3778556,119.11607360000001
1190,32,Fixed,2,20,18.71804561,15.65518086,119.5645441,119.11607360000001
1191,32,Fixed,2,22,17.25620547,15.65518086,110.2268037,119.11607360000001
1192,32,Fixed,2,24,19.17668715,15.65518086,122.4941911,119.11607360000001
1193,32,Fixed,2,26,13.04247245,15.65518086,83.31090244,119.11607360000001
1194,32,Fixed,2,28,16.2086436,15.65518086,103.5353328,119.11607360000001
1195,32,Fixed,2,30,13.68465519,15.65518086,87.41294857,119.11607360000001
1196,32,Fixed,2,32,18.82328645,15.65518086,120.2367869,119.11607360000001
1197,32,Fixed,2,34,21.97139738,15.65518086,140.3458547,119.11607360000001
1198,32,Fixed,2,36,14.98529751,15.65518086,95.72101177,119.11607360000001
1199,32,Fixed,2,38,15.93570313,15.65518086,101.7918814,119.11607360000001
1200,32,Fixed,2,40,18.44988374,15.65518086,117.8516168,119.11607360000001
1201,32,Varied,1,2,14.12255412,16.56529327,85.2538732,99.45650811
1202,32,Varied,1,4,16.42475727,16.56529327,99.15162383,99.45650811
1203,32,Varied,1,6,10.7805152,16.56529327,65.0789275,99.45650811
1204,32,Varied,1,8,17.16884533,16.56529327,103.6434734,99.45650811
1205,32,Varied,1,10,15.84477458,16.56529327,95.65043203,99.45650811
1206,32,Varied,1,12,16.48990998,16.56529327,99.54493231,99.45650811
1207,32,Varied,1,14,20.43472801,16.56529327,123.3586854,99.45650811
1208,32,Varied,1,16,19.38219206,16.56529327,117.0048229,99.45650811
1209,32,Varied,1,18,19.62108782,16.56529327,118.4469692,99.45650811
1210,32,Varied,1,20,16.39391774,16.56529327,98.96545424,99.45650811
1211,32,Varied,1,22,19.2593791,16.56529327,116.2634357,99.45650811
1212,32,Varied,1,24,16.91958617,16.56529327,102.1387662,99.45650811
1213,32,Varied,1,26,18.52273035,16.56529327,111.8164952,99.45650811
1214,32,Varied,1,28,13.86001873,16.56529327,83.66902113,99.45650811
1215,32,Varied,1,30,13.19570566,16.56529327,79.65875064,99.45650811
1216,32,Varied,1,32,14.35219285,16.56529327,86.6401374,99.45650811
1217,32,Varied,1,34,16.54346193,16.56529327,99.86821036,99.45650811
1218,32,Varied,1,36,17.3671357,16.56529327,104.8404964,99.45650811
1219,32,Varied,1,38,19.16744856,16.56529327,115.708477,99.45650811
1220,32,Varied,1,40,13.65430381,16.56529327,82.4271782,99.45650811
1221,33,Fixed,1,2,9.087374271,7.379482401,123.1437895,152.5423441
1222,33,Fixed,1,4,9.192120415,7.379482401,124.5632135,152.5423441
1223,33,Fixed,1,6,7.28386879,7.379482401,98.70433174,152.5423441
1224,33,Fixed,1,8,11.23680353,7.379482401,152.27089,152.5423441
1225,33,Fixed,1,10,10.8135402,7.379482401,146.5352123,152.5423441
1226,33,Fixed,1,12,11.55001148,7.379482401,156.5151979,152.5423441
1227,33,Fixed,1,14,11.29392599,7.379482401,153.0449614,152.5423441
1228,33,Fixed,1,16,11.54106368,7.379482401,156.3939455,152.5423441
1229,33,Fixed,1,18,11.79409277,7.379482401,159.8227644,152.5423441
1230,33,Fixed,1,20,11.13175975,7.379482401,150.8474328,152.5423441
1231,33,Fixed,1,22,12.02244437,7.379482401,162.9171765,152.5423441
1232,33,Fixed,1,24,11.51139355,7.379482401,155.9918829,152.5423441
1233,33,Fixed,1,26,11.62615295,7.379482401,157.5469974,152.5423441
1234,33,Fixed,1,28,12.27537388,7.379482401,166.344646,152.5423441
1235,33,Fixed,1,30,12.75336581,7.379482401,172.8219557,152.5423441
1236,33,Fixed,1,32,11.49239061,7.379482401,155.7343725,152.5423441
1237,33,Fixed,1,34,11.56452167,7.379482401,156.7118267,152.5423441
1238,33,Fixed,1,36,12.21750697,7.379482401,165.5604866,152.5423441
1239,33,Fixed,1,38,12.9657578,7.379482401,175.7000979,152.5423441
1240,33,Fixed,1,40,11.78324029,7.379482401,159.6757015,152.5423441
1241,33,Varied,2,2,13.63844197,12.32267157,110.6776391,108.4290967
1242,33,Varied,2,4,15.49891667,12.32267157,125.7756208,108.4290967
1243,33,Varied,2,6,16.57986685,12.32267157,134.5476649,108.4290967
1244,33,Varied,2,8,14.48140362,12.32267157,117.5183769,108.4290967
1245,33,Varied,2,10,18.59834098,12.32267157,150.9278314,108.4290967
1246,33,Varied,2,12,14.8548186,12.32267157,120.5486856,108.4290967
1247,33,Varied,2,14,12.67752161,12.32267157,102.8796518,108.4290967
1248,33,Varied,2,16,13.87997889,12.32267157,112.637741,108.4290967
1249,33,Varied,2,18,12.33464827,12.32267157,100.0971923,108.4290967
1250,33,Varied,2,20,14.55306049,12.32267157,118.0998812,108.4290967
1251,33,Varied,2,22,13.90925809,12.32267157,112.8753453,108.4290967
1252,33,Varied,2,24,12.69166292,12.32267157,102.9944103,108.4290967
1253,33,Varied,2,26,12.22360564,12.32267157,99.19606773,108.4290967
1254,33,Varied,2,28,12.25521117,12.32267157,99.45255048,108.4290967
1255,33,Varied,2,30,10.83916537,12.32267157,87.96116415,108.4290967
1256,33,Varied,2,32,10.84479303,12.32267157,88.00683331,108.4290967
1257,33,Varied,2,34,12.45084381,12.32267157,101.0401335,108.4290967
1258,33,Varied,2,36,11.16407521,12.32267157,90.5978476,108.4290967
1259,33,Varied,2,38,11.90325178,12.32267157,96.59635668,108.4290967
1260,33,Varied,2,40,11.84836465,12.32267157,96.15094082,108.4290967
1261,34,Fixed,2,2,18.09067599,20.34860547,88.90376302,92.10375233
1262,34,Fixed,2,4,18.58915704,20.34860547,91.35346922,92.10375233
1263,34,Fixed,2,6,22.16540498,20.34860547,108.9283735,92.10375233
1264,34,Fixed,2,8,20.24821205,20.34860547,99.50663242,92.10375233
1265,34,Fixed,2,10,20.72696159,20.34860547,101.8593712,92.10375233
1266,34,Fixed,2,12,20.62333623,20.34860547,101.3501208,92.10375233
1267,34,Fixed,2,14,22.57538004,20.34860547,110.943131,92.10375233
1268,34,Fixed,2,16,18.99389193,20.34860547,93.34247478,92.10375233
1269,34,Fixed,2,18,20.39150854,20.34860547,100.2108403,92.10375233
1270,34,Fixed,2,20,19.30634492,20.34860547,94.87797552,92.10375233
1271,34,Fixed,2,22,17.47439651,20.34860547,85.87515511,92.10375233
1272,34,Fixed,2,24,17.94290666,20.34860547,88.17757403,92.10375233
1273,34,Fixed,2,26,19.92772416,20.34860547,97.93164541,92.10375233
1274,34,Fixed,2,28,17.57853634,20.34860547,86.38693377,92.10375233
1275,34,Fixed,2,30,15.85270583,20.34860547,77.90561298,92.10375233
1276,34,Fixed,2,32,16.53180677,20.34860547,81.24294702,92.10375233
1277,34,Fixed,2,34,15.91612999,20.34860547,78.21730099,92.10375233
1278,34,Fixed,2,36,18.01230707,20.34860547,88.51863137,92.10375233
1279,34,Fixed,2,38,16.50259656,20.34860547,81.09939811,92.10375233
1280,34,Fixed,2,40,17.38660058,20.34860547,85.44369591,92.10375233
1281,34,Varied,1,2,22.71863719,22.18262124,102.4163779,95.11574296
1282,34,Varied,1,4,23.80832357,22.18262124,107.3287206,95.11574296
1283,34,Varied,1,6,22.07654166,22.18262124,99.5217897,95.11574296
1284,34,Varied,1,8,22.87689945,22.18262124,103.1298295,95.11574296
1285,34,Varied,1,10,22.41453444,22.18262124,101.0454725,95.11574296
1286,34,Varied,1,12,22.27338784,22.18262124,100.4091789,95.11574296
1287,34,Varied,1,14,20.87067157,22.18262124,94.08568694,95.11574296
1288,34,Varied,1,16,22.3896072,22.18262124,100.9330996,95.11574296
1289,34,Varied,1,18,21.66564399,22.18262124,97.66944922,95.11574296
1290,34,Varied,1,20,20.28324091,22.18262124,91.43752982,95.11574296
1291,34,Varied,1,22,19.8036605,22.18262124,89.27556526,95.11574296
1292,34,Varied,1,24,20.45316832,22.18262124,92.2035683,95.11574296
1293,34,Varied,1,26,21.59704303,22.18262124,97.36019383,95.11574296
1294,34,Varied,1,28,20.84690366,22.18262124,93.9785404,95.11574296
1295,34,Varied,1,30,21.43211913,22.18262124,96.61671133,95.11574296
1296,34,Varied,1,32,20.03861617,22.18262124,90.33475331,95.11574296
1297,34,Varied,1,34,20.43892932,22.18262124,92.13937837,95.11574296
1298,34,Varied,1,36,18.26467814,22.18262124,82.33778121,95.11574296
1299,34,Varied,1,38,18.94618771,22.18262124,85.4100492,95.11574296
1300,34,Varied,1,40,18.78450618,22.18262124,84.68118341,95.11574296
1301,35,Fixed,1,2,23.22320366,20.8672942,111.2899614,86.02601779
1302,35,Fixed,1,4,19.17830863,20.8672942,91.90606334,86.02601779
1303,35,Fixed,1,6,19.28083224,20.8672942,92.39737579,86.02601779
1304,35,Fixed,1,8,19.3268154,20.8672942,92.61773574,86.02601779
1305,35,Fixed,1,10,18.7028971,20.8672942,89.62780183,86.02601779
1306,35,Fixed,1,12,16.65010482,20.8672942,79.79043499,86.02601779
1307,35,Fixed,1,14,18.95572846,20.8672942,90.83941729,86.02601779
1308,35,Fixed,1,16,17.26559161,20.8672942,82.73996353,86.02601779
1309,35,Fixed,1,18,17.00872294,20.8672942,81.50900049,86.02601779
1310,35,Fixed,1,20,17.73766862,20.8672942,85.00224535,86.02601779
1311,35,Fixed,1,22,17.37867244,20.8672942,83.28186811,86.02601779
1312,35,Fixed,1,24,18.57605743,20.8672942,89.01996231,86.02601779
1313,35,Fixed,1,26,18.45416877,20.8672942,88.4358489,86.02601779
1314,35,Fixed,1,28,17.8709505,20.8672942,85.64095719,86.02601779
1315,35,Fixed,1,30,16.81086351,20.8672942,80.56082091,86.02601779
1316,35,Fixed,1,32,16.85999584,20.8672942,80.79627228,86.02601779
1317,35,Fixed,1,34,16.73308203,20.8672942,80.18807742,86.02601779
1318,35,Fixed,1,36,15.83912659,20.8672942,75.90407473,86.02601779
1319,35,Fixed,1,38,16.68903719,20.8672942,79.97700627,86.02601779
1320,35,Fixed,1,40,16.48421669,20.8672942,78.99546788,86.02601779
1321,35,Varied,2,4,21.09912575,23.75802647,88.80841081,91.72171235
1322,35,Varied,2,6,22.02070808,23.75802647,92.68744653,91.72171235
1323,35,Varied,2,8,22.94763184,23.75802647,96.58896484,91.72171235
1324,35,Varied,2,10,21.33700643,23.75802647,89.80967528,91.72171235
1325,35,Varied,2,12,23.45389983,23.75802647,98.71989938,91.72171235
1326,35,Varied,2,14,22.74364832,23.75802647,95.73037704,91.72171235
1327,35,Varied,2,16,22.24195746,23.75802647,93.61870813,91.72171235
1328,35,Varied,2,18,22.34672883,23.75802647,94.05970168,91.72171235
1329,35,Varied,2,20,21.36595664,23.75802647,89.93152973,91.72171235
1330,35,Varied,2,22,21.99167264,23.75802647,92.56523335,91.72171235
1331,35,Varied,2,24,21.0742817,23.75802647,88.70383963,91.72171235
1332,35,Varied,2,26,21.3294765,23.75802647,89.77798101,91.72171235
1333,35,Varied,2,28,21.66101288,23.75802647,91.17345207,91.72171235
1334,35,Varied,2,30,21.3158257,23.75802647,89.72052339,91.72171235
1335,35,Varied,2,32,22.44554414,23.75802647,94.47562558,91.72171235
1336,35,Varied,2,34,21.3568306,23.75802647,89.89311727,91.72171235
1337,35,Varied,2,36,21.30725658,23.75802647,89.68445507,91.72171235
1338,35,Varied,2,38,22.20377951,23.75802647,93.45801319,91.72171235
1339,35,Varied,2,40,21.85096774,23.75802647,91.9729918,91.72171235
1340,36,Fixed,2,2,19.35015932,18.55650301,104.2769713,93.51720417
1341,36,Fixed,2,4,18.10153476,18.55650301,97.54820049,93.51720417
1342,36,Fixed,2,6,16.79590188,18.55650301,90.51221491,93.51720417
1343,36,Fixed,2,8,17.44871712,18.55650301,94.03020123,93.51720417
1344,36,Fixed,2,10,20.26451498,18.55650301,109.204385,93.51720417
1345,36,Fixed,2,12,15.15667813,18.55650301,81.67852598,93.51720417
1346,36,Fixed,2,14,15.65473443,18.55650301,84.36252466,93.51720417
1347,36,Fixed,2,16,19.50194697,18.55650301,105.0949468,93.51720417
1348,36,Fixed,2,18,15.49958657,18.55650301,83.52644121,93.51720417
1349,36,Fixed,2,20,18.62962944,18.55650301,100.3940744,93.51720417
1350,36,Fixed,2,22,15.36534296,18.55650301,82.80300956,93.51720417
1351,36,Fixed,2,24,17.64139687,18.55650301,95.06854207,93.51720417
1352,36,Fixed,2,26,14.34095294,18.55650301,77.28262668,93.51720417
1353,36,Fixed,2,28,17.46095335,18.55650301,94.09614165,93.51720417
1354,36,Fixed,2,30,15.62008275,18.55650301,84.17578864,93.51720417
1355,36,Fixed,2,32,16.16399963,18.55650301,87.10692756,93.51720417
1356,36,Fixed,2,34,17.30783994,18.55650301,93.27102165,93.51720417
1357,36,Fixed,2,36,21.22407051,18.55650301,114.3753783,93.51720417
1358,36,Fixed,2,38,19.34062373,18.55650301,104.2255846,93.51720417
1359,36,Fixed,2,40,16.2017898,18.55650301,87.31057675,93.51720417
1360,36,Varied,1,2,18.41152849,19.42486305,94.7833117,89.62137362
1361,36,Varied,1,4,18.92790956,19.42486305,97.44166281,89.62137362
1362,36,Varied,1,6,15.27873625,19.42486305,78.65556741,89.62137362
1363,36,Varied,1,8,17.18106133,19.42486305,88.44881576,89.62137362
1364,36,Varied,1,10,16.52203489,19.42486305,85.05612031,89.62137362
1365,36,Varied,1,12,15.11644057,19.42486305,77.82006251,89.62137362
1366,36,Varied,1,14,15.71137247,19.42486305,80.88279657,89.62137362
1367,36,Varied,1,16,16.90267024,19.42486305,87.01564686,89.62137362
1368,36,Varied,1,18,15.32315174,19.42486305,78.88422015,89.62137362
1369,36,Varied,1,20,18.10374811,19.42486305,93.19884552,89.62137362
1370,36,Varied,1,22,16.8056718,19.42486305,86.51629487,89.62137362
1371,36,Varied,1,24,13.99228526,19.42486305,72.03286438,89.62137362
1372,36,Varied,1,26,18.28110846,19.42486305,94.11190398,89.62137362
1373,36,Varied,1,28,18.07328562,19.42486305,93.04202335,89.62137362
1374,36,Varied,1,30,18.19412284,19.42486305,93.66409838,89.62137362
1375,36,Varied,1,32,18.79193912,19.42486305,96.74168134,89.62137362
1376,36,Varied,1,34,19.63969352,19.42486305,101.1059561,89.62137362
1377,36,Varied,1,36,18.59484673,19.42486305,95.72704154,89.62137362
1378,36,Varied,1,38,16.6962932,19.42486305,85.95320934,89.62137362
1379,36,Varied,1,40,21.62868166,19.42486305,111.3453495,89.62137362
